Date,Location,MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,RainToday,RainTomorrow,
2014-04-13,CoffsHarbour,16.8,25.1,0,4.8,10,SSW,54,SW,SE,15,19,54,59,1015.3,1013.2,1,1,23.1,24.3,No,No,
2014-04-15,CoffsHarbour,16.6,23.6,29.2,1.8,6,S,43,SW,S,19,28,74,51,1019.2,1015.9,7,4,19,23,Yes,No,
2014-04-22,CoffsHarbour,14.4,28.2,0,2.8,10,NE,37,N,NE,9,26,66,60,1020.5,1016.5,1,6,23.3,25.9,No,No,
2009-01-25,Moree,24.4,36,0,8,9,SW,57,NNE,NNE,13,37,68,48,1011.1,1009.5,5,5,28.8,32.7,No,Yes,
2009-01-30,Moree,20.2,33.6,0,10,13,NE,48,ENE,NNE,24,20,54,33,1017,1012.7,0,4,24.5,31.5,No,No,
2009-01-31,Moree,19.6,33.7,0,10.8,13,E,44,ENE,E,19,17,59,28,1017.4,1013.2,1,2,25.1,32.9,No,No,
2009-02-27,Moree,18.6,30.7,0,7.8,12,E,37,E,NW,19,11,56,40,1015.5,1012.1,2,3,22,29.1,No,No,
2009-03-16,Moree,16.2,28.9,0,9.4,11,SW,50,SW,SW,20,30,37,19,1010.9,1008.8,3,1,19.2,28,No,No,
2009-04-10,Moree,14.8,28.1,0,6.2,6,NE,41,NE,NNE,24,15,58,36,1022.9,1019,6,6,21.2,26.6,No,No,
2009-04-19,Moree,10.1,26.7,0,6,11,S,46,SSE,SE,15,24,62,29,1017,1012.8,1,1,17.8,25.8,No,No,
2009-04-29,Moree,8,23.6,0,4.8,8,WSW,35,NE,W,13,20,58,32,1020.5,1016.5,6,5,15.4,21.7,No,No,
2009-05-12,Moree,8.8,22.4,0,4,6,ENE,26,NE,NA,17,NA,61,41,1021.2,1016.8,6,NA,15.5,20,No,No,
2009-06-27,Moree,9.3,17.7,1.6,1,4,WSW,35,N,WSW,11,24,94,62,1007.7,1005.1,8,7,12.5,16.4,Yes,No,
2009-07-11,Moree,3.8,20.3,0,3.6,10,E,26,E,NE,19,4,67,35,1020.7,1017.1,2,1,11.3,19.5,No,No,
2009-07-12,Moree,3,22.5,0,2.8,10,N,30,NNE,N,20,17,70,29,1017.6,1013,0,2,11.7,22.3,No,No,
2009-07-14,Moree,9.1,16.4,4,3.2,8,WNW,28,N,WNW,15,17,81,39,1013,1009.8,3,3,11.6,16,Yes,No,
2009-07-20,Moree,2.2,20.8,0,3,10,ENE,35,E,NNE,13,17,65,22,1027.1,1023.2,0,0,9.5,20.3,No,No,
2009-07-30,Moree,1.2,18.1,0,3,10,SW,33,NA,SSW,0,17,68,38,1026.3,1022.6,0,2,9.5,17.1,No,No,
2009-08-09,Moree,1.1,20.8,0,4.4,10,NNE,33,NNE,NNW,19,11,50,28,1021.4,1017.8,3,6,11.3,20.1,No,No,
2009-08-17,Moree,12.5,23.8,0,7,5,WSW,44,N,WSW,17,28,54,26,1017.5,1017.6,6,5,16,21.7,No,No,
2009-08-26,Moree,4.2,22.3,0,4.8,11,SSW,31,SSW,W,19,17,28,18,1019.6,1017.2,3,0,16.6,21.4,No,No,
2009-10-01,Moree,9.3,33.2,0,7.8,11,NNE,41,NNE,NNE,26,13,36,10,1017.4,1010.6,0,0,22.2,32.5,No,No,
2009-10-02,Moree,17.2,32.1,0,9.4,7,WNW,70,NNE,NW,30,50,38,51,1012.9,1008.5,0,8,23.8,24.2,No,No,
2009-10-15,Moree,7,27.3,0,10.8,12,W,54,WSW,W,6,26,36,14,1014.1,1010.1,0,1,17,26.4,No,No,
2009-10-18,Moree,8.4,27.2,0,8.8,12,NE,35,NE,W,24,15,46,17,1023.9,1020.9,0,4,18.7,26,No,No,
2009-10-23,Moree,17.9,35.3,0,10.6,11,SW,57,N,N,28,17,34,14,1021.4,1016.4,1,1,24,34.3,No,No,
2009-10-24,Moree,17.5,35,0,13.6,12,SW,57,N,SW,17,24,34,7,1018,1013.8,1,4,25.1,33.3,No,No,
2009-10-27,Moree,15,29.5,2.6,1.8,6,ENE,52,ENE,E,28,30,57,39,1019.8,1017.5,6,7,22.4,26.9,Yes,Yes,
2009-11-18,Moree,22.5,41.5,0,16,13,SW,46,N,SSW,22,24,42,7,1008.7,1004.7,0,3,28.7,40.9,No,No,
2009-11-23,Moree,23.3,39.4,0,14,10,SW,50,N,NE,20,9,33,21,1012.8,1009,2,7,31,36.9,No,No,
2009-12-02,Moree,16,30.2,0,12,11,SE,35,E,S,19,11,41,20,1017.4,1013.8,6,5,21.8,28.3,No,No,
2009-12-19,Moree,20.3,33.1,0,12,7,N,35,W,W,9,15,69,29,1016.3,1012.1,7,5,23.7,32.2,No,No,
2009-12-20,Moree,20.3,30.9,0,8.4,9,NE,46,NNE,NE,19,19,53,42,1016.2,1013.3,5,6,25.2,29.4,No,No,
2009-12-21,Moree,17.8,34.4,0,9.8,13,NNW,48,NNE,ENE,20,11,57,28,1015.6,1011.1,6,4,24.1,32.9,No,Yes,
2009-12-25,Moree,22.9,35.6,0,13.6,5,NE,56,NNE,NNE,31,30,60,28,1011.1,1006.4,6,7,25.3,33.6,No,No,
2010-01-09,Moree,19.6,33.2,0,8,13,NE,30,E,NNE,13,11,59,34,1019.6,1016.1,0,1,25.1,31.3,No,No,
2010-01-13,Moree,24.3,36.7,0,10.6,11,SSW,74,NNE,ESE,26,20,58,34,1012.6,1008.8,0,3,27.8,36,No,Yes,
2010-01-14,Moree,19.9,34.7,19.4,14,10,NA,NA,NE,N,19,13,58,39,1012.3,1010,5,5,26.3,33.3,Yes,No,
2010-01-15,Moree,21.8,32.9,0,10,12,ENE,52,NE,NNE,26,9,66,47,1015.2,1011.9,4,5,25.3,31.1,No,No,
2010-01-26,Moree,24.1,38.2,0,12,13,N,33,NNE,NNE,24,11,54,16,1012.9,1008.8,1,1,27.9,37.1,No,No,
2010-02-11,Moree,20.1,33.3,0,8.8,13,NA,NA,NNE,NNE,19,13,64,41,1017.5,1013.4,1,4,24.5,31.5,No,No,
2010-02-21,Moree,20.4,34,0,12,12,NE,31,NNE,N,22,7,61,32,1019.2,1015.6,1,4,24.1,31.7,No,No,
2010-03-06,Moree,19.3,27.8,11,2.6,6,NE,39,NE,NE,19,24,84,77,1010.7,1009.9,6,8,23.5,25.5,Yes,No,
2010-03-09,Moree,16,29.4,3,4.4,12,W,31,S,NW,9,19,69,29,1016.7,1015.2,3,1,20.8,28.7,Yes,No,
2010-03-10,Moree,13.9,29.5,0,7.8,12,SSW,43,S,SW,17,26,64,30,1019,1017.4,1,1,21.5,28.5,No,No,
2010-03-11,Moree,15.8,31.6,0,8.8,10,ESE,48,E,SE,17,15,58,32,1023,1021.4,1,3,23,30.1,No,No,
2010-03-14,Moree,13.4,30.3,0,9,11,E,33,SE,ESE,13,20,60,29,1026.1,1021.3,1,4,20.1,28.8,No,No,
2010-03-19,Moree,15.4,31.9,0,8.8,11,NE,28,E,ESE,15,13,58,29,1023.3,1019.3,0,2,22.2,30.2,No,No,
2010-04-01,Moree,13.6,29,0,4,11,SSW,39,SE,SW,7,22,85,34,1017.3,1014.5,0,2,18.3,27.7,No,No,
2010-04-09,Moree,11.9,28.1,0,4,9,SW,30,SE,WSW,6,15,65,28,1014.9,1010.3,1,5,20.4,27.9,No,No,
2010-04-10,Moree,18.2,30.5,0,5,9,WSW,41,N,WSW,9,26,48,34,1012.9,1008.8,4,4,23.8,29.3,No,No,
2010-04-26,Moree,5.1,24.8,0.2,3.2,11,SSE,33,SSE,SSW,17,19,61,17,1023.6,1020.1,1,0,15.2,24.3,No,No,
2010-05-03,Moree,13.9,27.8,0,4.8,7,E,35,ENE,SE,15,9,56,29,1025.8,1020.8,7,3,19.7,26.8,No,No,
2010-05-15,Moree,3.4,23.4,0,5.4,10,SW,28,ENE,SSW,9,15,44,18,1017.8,1014.7,1,2,13.9,23.1,No,No,
2010-05-22,Moree,4.7,22.4,0,1.8,10,S,30,SE,SW,9,15,76,30,1019.5,1015.8,0,3,13.1,21.4,No,No,
2010-06-07,Moree,2.4,19.4,0,3.2,8,SW,31,S,SW,6,19,92,32,1023.6,1021,1,6,7.7,18.5,No,No,
2010-06-08,Moree,3.3,20.5,0,2.4,10,NNW,28,ENE,NNW,11,13,67,35,1023.1,1019,1,1,11.9,19.8,No,No,
2010-06-15,Moree,6.6,21.5,0,1.6,10,E,37,E,SE,17,15,63,29,1030.3,1026.1,0,1,13.6,21.1,No,No,
2010-06-21,Moree,2.9,20,0,2.6,10,ESE,19,NE,SW,11,4,83,43,1030.2,1028.7,0,1,10.6,19.4,No,No,
2010-07-09,Moree,8.8,21.2,0.4,0.4,10,SE,26,ESE,SSE,15,13,61,33,1025.3,1022.6,1,3,13.9,20.2,No,No,
2010-07-25,Moree,8.1,19.9,0,2.4,6,N,26,NE,SSW,11,7,71,45,1028.2,1025.1,6,5,13.4,19.8,No,No,
2010-08-13,Moree,7,15.6,0.4,2.2,9,SW,35,SW,SW,24,17,72,53,1016.4,1014.7,4,4,11.2,14.9,No,No,
2010-08-28,Moree,4.7,17.1,0,4,10,WSW,33,SW,SW,9,15,76,44,1023.9,1022.2,0,5,11.5,15.1,No,No,
2010-09-02,Moree,14.5,26.9,0,5.4,6,NNW,33,N,NNW,20,20,60,46,1019.4,1015.2,7,5,17.6,26.3,No,No,
2010-09-08,Moree,4.8,20.9,0,3.8,10,E,28,E,SSW,17,9,62,34,1024.8,1021,6,0,13.4,20.3,No,No,
2010-09-28,Moree,13.5,27.4,7,4.6,10,SSW,30,NNE,SW,11,15,81,31,1014.9,1011.3,2,5,21.2,26.2,Yes,No,
2010-10-19,Moree,7.5,26,0,5.4,12,WSW,22,N,S,2,13,65,28,1022.5,1020.3,0,1,16.5,24.6,No,No,
2010-10-31,Moree,18.9,29.8,0,9,7,NNW,35,NNE,WNW,20,22,64,38,1015.2,1012.3,8,5,21.3,28.6,No,No,
2010-11-07,Moree,13.3,29.2,0,8,11,NNE,46,NE,N,28,19,59,39,1018.2,1014.3,2,3,19.8,28.6,No,Yes,
2010-11-08,Moree,15.6,29.4,2.8,9,7,NE,48,NE,N,22,22,82,40,1020.5,1017.6,7,1,18.4,28.1,Yes,Yes,
2010-11-19,Moree,13.6,29.3,13.4,1.4,9,ESE,48,SW,S,11,11,91,40,1016.7,1014.9,0,5,18.4,26.7,Yes,No,
2010-12-01,Moree,18.2,26.1,8.2,2.2,5,NE,39,ENE,NNE,15,15,89,63,1012.6,1010,7,6,19.8,25.2,Yes,Yes,
2010-12-16,Moree,20.8,32.4,0.2,9,5,N,54,E,S,28,6,89,46,1007.6,1001.7,7,6,21,32.2,No,Yes,
2010-12-21,Moree,8.1,28.9,0,9.2,13,S,39,SSE,S,11,19,36,15,1011.7,1009.7,1,6,20.2,27.6,No,No,
2011-01-14,Moree,19.1,32.5,0,15.2,12,NA,NA,NE,NE,30,20,54,32,1011.2,1007.6,3,4,24.9,31.5,No,No,
2011-01-16,Moree,23.8,33.6,0,8.8,6,NA,NA,NNE,N,22,9,58,44,1006.9,1004,5,7,26.8,31,No,No,
2011-01-19,Moree,19.5,36.9,0,13.2,13,NNE,54,NNE,WSW,22,22,62,25,1006.3,1003.2,1,5,26.7,35.5,No,No,
2011-01-31,Moree,19.8,36.8,0,11.4,14,NNE,33,NNE,E,19,9,63,23,1018,1013.1,0,0,24.8,34.7,No,No,
2011-02-10,Moree,18.7,33.4,0,8.8,11,NE,33,E,SE,17,13,60,31,1021.2,1016.8,7,4,22.9,31.2,No,No,
2011-02-13,Moree,22.6,36.2,0,9.8,11,SW,69,NNE,N,24,9,54,30,1014.6,1011.4,1,2,26.5,34,No,Yes,
2011-02-19,Moree,22.2,34.9,0,9.8,12,NNE,37,NNE,NE,22,17,71,39,1013.1,1010,1,3,24.7,32.9,No,No,
2011-05-09,Moree,11,23.7,0.2,4.2,4,WSW,33,N,SSW,11,20,73,25,1012.7,1008.9,7,7,16.3,21.9,No,No,
2011-05-11,Moree,1.7,18.3,0,4.8,10,WSW,44,SW,W,11,28,45,22,1016.4,1012.7,1,1,10.9,17.9,No,No,
2011-05-19,Moree,7,24.2,0,3.8,10,E,30,E,E,22,9,51,35,1029.9,1026.2,1,2,16.6,23.1,No,No,
2011-06-04,Moree,4.9,22.5,0,2.6,9,W,35,NE,WNW,9,17,66,35,1020.1,1016.4,1,4,12.6,21.4,No,No,
2011-06-05,Moree,7.6,23.9,0,3.6,7,WNW,31,NE,W,15,20,68,28,1018.9,1014.6,7,1,13.4,23.4,No,No,
2011-06-08,Moree,2.8,16.5,0,2.2,7,SW,41,WNW,WSW,11,26,67,35,1020.5,1018.1,4,6,9.9,14.7,No,No,
2011-06-24,Moree,1.3,19.7,0,3.4,10,N,17,NA,NA,0,0,81,37,1027.3,1024.8,0,0,8.5,18.5,No,No,
2011-06-26,Moree,5.5,21.4,0,2.8,10,E,28,E,N,19,7,71,35,1029.4,1025.5,0,2,12.4,20.7,No,No,
2011-07-01,Moree,4.9,20.1,0,4.4,10,ESE,31,SE,S,15,13,61,35,1029.3,1024.9,3,4,12.6,19.3,No,No,
2011-07-11,Moree,0,15.7,0,2.8,10,SSW,41,SSW,SW,9,30,62,38,1023.9,1022.3,6,1,8.2,15.3,No,No,
2011-07-26,Moree,3.4,18,0.6,2.8,9,SW,37,NE,SW,9,20,79,35,1024,1021.9,5,5,10.3,16.8,No,No,
2011-08-02,Moree,7.8,23.9,0,3.8,9,NE,31,ENE,NE,20,11,55,28,1025.1,1021.8,2,1,14.5,22.5,No,No,
2011-08-14,Moree,6.5,21.5,0,3.8,7,NNE,33,NE,SW,20,7,66,44,1024.8,1020.8,5,3,13.1,20.6,No,No,
2011-08-16,Moree,6.8,23.4,0,3.2,10,NNE,39,NE,NE,28,15,60,33,1021.1,1015.5,2,5,15.6,22.1,No,No,
2011-08-23,Moree,4.9,23.9,0,5.4,11,SE,37,SSE,SSE,26,15,52,32,1030.9,1026.7,1,5,15.7,23,No,No,
2011-08-24,Moree,7.6,22.4,0,5.2,11,ENE,30,ENE,ESE,13,11,59,31,1029,1023.8,0,0,14.8,21.5,No,No,
2011-08-31,Moree,4.8,22.1,0,3.6,11,N,24,NE,SW,15,13,76,36,1022.9,1020.3,0,1,15.2,21.9,No,No,
2011-09-01,Moree,6.4,22.6,0,3.6,11,NE,26,NE,NW,17,7,74,36,1024,1019.9,0,1,15.1,21.8,No,No,
2011-09-03,Moree,8.3,23.3,0,4.6,11,E,33,E,SSE,22,15,51,34,1028.9,1024.1,0,4,15.1,22.7,No,No,
2011-09-04,Moree,7.7,21.9,0,4.6,11,NNE,41,NE,NE,30,11,NA,NA,1029,1024.8,3,2,16.1,21.5,No,No,
2011-09-05,Moree,7,23.4,0,4.4,11,NE,31,ENE,N,19,9,61,28,1028.6,1023,0,1,15.8,23,No,No,
2011-09-10,Moree,4.8,14.5,16.2,11.8,11,WSW,52,SW,SW,30,37,71,46,1017.4,1015.6,6,6,8.3,14,Yes,No,
2011-09-11,Moree,2.9,16.8,0,2.8,9,WSW,41,SSW,SW,15,22,58,39,1019.1,1016.2,0,7,11.3,16.2,No,No,
2011-09-19,Moree,11.3,30.3,0,5.4,11,NNW,48,NNE,N,17,33,32,8,1020.5,1014,0,0,22.2,30.1,No,No,
2011-10-04,Moree,6,22.7,0,5.4,12,ENE,30,E,SSE,17,6,56,26,1022.4,1018.6,1,1,13.7,21.6,No,No,
2011-10-11,Moree,8.7,25.1,0,3.8,12,SW,39,S,SSW,9,22,68,24,1012.4,1010,1,1,16.9,24.3,No,No,
2011-10-17,Moree,9.8,27.4,0,11,9,E,39,ESE,E,20,13,57,37,1024.9,1023.7,6,5,19.7,26.7,No,No,
2011-10-19,Moree,10.3,25.7,0,7,12,E,30,ENE,ESE,20,22,54,35,1030.1,1025.1,1,1,17.6,24,No,No,
2011-11-03,Moree,12,29.8,0,9.4,13,SW,44,SSW,SW,7,24,34,19,1010.5,1008.5,0,1,23.1,29.5,No,No,
2011-11-13,Moree,20.4,34,0,5.8,7,S,74,NNE,NNW,30,26,55,31,1014.2,1008.6,7,6,25.2,31.6,No,No,
2011-12-14,Moree,14.6,28.7,0,8.6,13,S,30,NA,SW,0,13,46,27,1012.3,1010.2,1,4,23.2,28,No,No,
2011-12-31,Moree,17.1,30.9,0,8.6,13,E,33,ENE,SSW,17,13,48,32,1017,1013.7,3,6,21.7,29.3,No,No,
2012-02-05,Moree,19.3,30.5,0,5.2,13,NA,NA,E,NW,11,15,80,48,1002.6,1000.3,1,5,23.8,29.6,No,No,
2012-02-27,Moree,19.7,30.5,3.2,2.6,6,NNE,43,ENE,N,20,20,66,47,1017.4,1015.3,7,7,22.7,28.7,Yes,No,
2012-03-13,Moree,17,31.1,0,7.2,10,ENE,39,ENE,ESE,15,11,66,35,1020,1016,6,5,21.5,29.6,No,No,
2012-04-21,Moree,12.2,29.4,0,4.6,11,E,26,NE,NW,15,7,63,24,1015.1,1011.1,2,4,21.7,28.7,No,No,
2012-05-06,Moree,4.2,20.8,0,4.6,10,WSW,30,S,SW,7,15,66,25,1019.6,1016.5,1,1,11.9,20.3,No,No,
2012-05-21,Moree,6.5,23.7,0,3.6,9,ENE,31,ENE,NNW,15,17,52,30,1024.9,1021.1,1,5,16,23,No,No,
2012-05-28,Moree,3.1,20.9,0,2.4,10,SE,31,SSE,SSW,19,11,65,37,1023.7,1021.5,0,2,12.5,20,No,No,
2012-05-29,Moree,5.9,22.4,0,2.8,10,E,26,ESE,SW,15,13,66,35,1027.2,1025.4,1,1,14.2,21.9,No,No,
2012-05-31,Moree,7,22.6,0,4,9,E,30,SE,E,11,13,66,33,1029.8,1025.4,1,3,13.9,22,No,No,
2012-06-03,Moree,13.6,18.2,16,2.6,4,WSW,37,SSW,SSW,13,19,99,77,1012.7,1009.2,8,5,14.3,17.8,Yes,Yes,
2012-06-07,Moree,6.8,18.2,0,2.6,10,SE,35,SSE,NW,17,9,58,38,1020.7,1018.6,1,1,12.9,17.8,No,No,
2012-06-14,Moree,6.9,20.8,0,3.2,10,ENE,33,ENE,NNW,15,11,63,44,1018.7,1015.7,0,2,14,20.1,No,No,
2012-06-16,Moree,8.7,22.1,0,3,8,NNE,35,NNE,WNW,28,15,62,39,1020.8,1017.3,4,5,14.9,21.5,No,No,
2012-06-25,Moree,-1.8,18.5,0,2.2,10,ENE,26,E,SSW,15,13,55,19,1030,1026.2,1,1,8.6,17.9,No,No,
2012-06-28,Moree,9.3,20.9,0.2,0.6,6,SE,31,SSW,ESE,7,17,82,40,1021.7,1015.8,7,3,12.1,20.4,No,No,
2012-07-16,Moree,1.5,15.8,0,2.6,10,SSW,20,SSW,NA,2,0,88,51,1028.9,1024.8,0,0,6.6,14.6,No,No,
2012-07-20,Moree,2.5,16.9,0,3.4,10,SSW,39,S,SSW,9,30,74,42,1024.3,1022,0,0,8.4,16.2,No,No,
2012-07-24,Moree,3.5,19.5,0,3,10,NA,NA,E,E,11,7,74,32,1025.9,NA,3,3,10,18.5,No,No,
2012-10-10,Moree,9.8,32,0,8.8,12,WNW,57,NE,WNW,30,37,44,9,1010.6,1006.4,0,1,20.2,31.9,No,Yes,
2012-10-12,Moree,5.9,17.1,4.2,0.6,10,WSW,57,W,SW,30,31,78,38,1016.3,1016.1,7,6,9.1,15.4,Yes,No,
2012-10-16,Moree,9.8,30.2,0,6.6,12,NNE,41,NNE,NNE,30,15,57,20,1023.2,1018.4,0,1,19.5,28.7,No,No,
2012-10-28,Moree,11.5,28.4,0,8,12,NNE,37,ENE,NNE,20,11,50,26,1020.4,1017.4,3,6,19.3,26.7,No,No,
2012-11-26,Moree,21.6,36,0.4,47.2,12,NNE,41,NNE,N,26,9,53,27,1016.7,1012.4,4,7,26.2,35,No,No,
2013-01-01,Moree,21.1,34.8,0,11.4,12,NE,33,N,N,20,9,58,29,1016.2,1011.8,6,6,24.1,32,No,No,
2013-01-23,Moree,20.5,35.1,18.4,11.2,12,E,57,NE,N,22,17,65,37,1011.5,1008.3,2,2,26,32.9,Yes,Yes,
2013-03-18,Moree,13.5,29.4,0,11.2,11,NE,37,E,N,22,13,40,30,1016.9,1014.1,1,2,19.7,28.2,No,No,
2013-03-21,Moree,14.3,29.6,0,8.2,11,NNE,48,ENE,N,20,22,60,43,1019.6,1015.2,1,7,20.1,28.5,No,No,
2013-03-22,Moree,18.9,31.9,0,8,6,NNE,43,NNE,N,22,17,73,41,1019.6,1014.7,6,6,21.7,30.7,No,Yes,
2013-04-04,Moree,14.4,29.2,0,6.4,10,E,43,E,NE,15,13,60,29,1023.2,1020.8,1,4,19.6,28.4,No,Yes,
2013-05-26,Moree,3.2,20.8,0,3.4,10,SW,26,NA,SW,0,15,75,29,1026.8,1023.4,0,0,12.1,20.7,No,No,
2013-05-30,Moree,9.2,24.1,0,4,10,NE,43,E,NE,22,17,63,36,1029.4,1025.5,1,3,16.3,22.9,No,No,
2013-06-18,Moree,1.1,14.8,0,2,10,SW,33,W,SW,4,22,84,41,1016.9,1014.6,1,2,7.4,14.4,No,No,
2013-06-30,Moree,6,18.4,1.2,0.6,5,S,37,S,SSW,6,19,100,55,1022.4,1019.8,7,2,8.3,18.1,Yes,No,
2013-07-03,Moree,2.2,21.7,0,3.6,10,E,26,E,N,17,7,76,41,1024.1,1021.7,0,0,11.8,21.3,No,No,
2013-07-13,Moree,5.7,21.6,0,2.4,10,ENE,31,E,E,13,4,76,42,1028.7,1025.2,0,3,12.8,21,No,No,
2013-07-14,Moree,6.5,20.9,0,2.6,8,NE,28,ENE,N,13,15,67,36,1027.8,1025,4,6,13.4,20,No,No,
2013-07-31,Moree,4.8,21.3,0,3.6,10,S,33,ESE,SSW,17,17,65,35,1021,1017.9,0,5,14.6,20.8,No,No,
2013-08-20,Moree,2.1,15,0,5.2,11,SW,48,SSW,SW,19,28,55,24,1019.2,1016.3,1,1,9.2,14.3,No,No,
2013-08-27,Moree,5.9,25.4,0,4.4,11,WSW,30,NE,SW,15,7,37,19,1023,1019,1,0,16.5,24.7,No,No,
2013-09-07,Moree,8.3,29.5,0,5.6,11,NE,28,NNE,W,19,2,39,17,1027.1,1022.1,3,5,19.6,28.8,No,No,
2013-09-08,Moree,9.2,30.7,0,6.2,10,NE,30,NNE,W,19,2,42,14,1025.2,1019.9,6,5,19.4,29.7,No,No,
2013-09-09,Moree,10.5,29.1,0,5.2,11,NNE,33,NNE,N,26,19,38,23,1021.7,1016.3,1,1,21.2,28.3,No,No,
2013-09-10,Moree,13.2,29.5,0,7.6,11,NNW,41,N,NW,24,20,52,15,1014.9,1008.8,1,3,20.5,28.8,No,No,
2013-09-12,Moree,5.5,27.1,0,6.8,11,SW,31,NE,WSW,7,19,31,10,1016.5,1011.6,1,1,18.5,26.6,No,No,
2013-09-18,Moree,7.7,26,0,4.8,11,WNW,39,N,WNW,11,20,58,22,1009.8,1006.6,1,1,17.7,25.2,No,No,
2013-10-04,Moree,4.3,24.2,0,6.2,12,SSW,41,SE,SW,15,17,34,11,1021.6,1016.6,0,0,15.7,23.6,No,No,
2013-10-07,Moree,9.7,31.6,0,9.2,9,WSW,46,NE,WSW,4,31,27,7,1009.9,1007.9,1,7,20.1,30.6,No,No,
2013-10-23,Moree,19,34.9,0,13,8,WSW,61,N,W,35,15,41,22,1012.1,1008.6,4,7,24.6,32.9,No,No,
2013-11-15,Moree,11.7,31.5,6.6,38.4,13,WSW,57,E,S,19,11,14,6,1013.7,1010.1,0,2,25.6,30.3,Yes,No,
2013-11-28,Moree,17,36.1,0,11.2,13,NNE,48,NNE,NNW,28,6,52,17,1013.6,1007.9,0,1,23.5,33.6,No,No,
2013-12-11,Moree,18.2,34.2,0,10.6,7,WSW,50,SSE,WSW,11,24,24,14,1008.1,1004.9,5,7,27.8,32.7,No,No,
2013-12-19,Moree,18.1,34.8,0,14.4,13,ENE,41,NE,ENE,26,4,42,11,1021.6,1017.1,1,1,23.2,33,No,No,
2013-12-20,Moree,19.1,35.5,0,12.8,13,NNE,35,NNE,NW,24,6,45,19,1020.6,1014.8,2,2,24.1,33,No,No,
2013-12-23,Moree,23,37.8,0,13.8,12,NNE,48,N,N,33,15,47,19,1013.3,1009.7,5,7,26,36,No,No,
2014-01-03,Moree,28.3,47.3,0,16,12,WSW,61,N,WNW,33,33,36,5,1001.9,995.9,1,6,33.4,45.8,No,No,
2014-01-13,Moree,21.8,35.8,0,13.2,13,N,39,NNE,N,24,6,50,21,1018,1013.6,1,2,24.5,33.1,No,No,
2014-01-17,Moree,22.5,36.1,0,16,13,NNE,39,NE,NW,28,9,47,26,1015.6,1011.2,0,5,25.6,33.1,No,No,
2014-01-26,Moree,19.2,33.9,0,11,13,ENE,56,E,S,28,19,48,27,1017.8,1014.7,1,2,23.4,31.7,No,No,
2014-02-01,Moree,18.1,36.6,0,12,13,NE,46,E,NE,26,17,NA,NA,1012.2,1008.4,0,1,23.9,34,No,No,
2014-02-03,Moree,18,35.6,0,11.2,13,E,39,ENE,E,17,20,47,23,1013.4,1009.4,1,1,24,32.9,No,No,
2014-02-11,Moree,21.4,36.1,3.6,13.2,12,NE,46,NNE,N,28,11,57,21,1016.1,1011.5,4,1,23.9,33.7,Yes,No,
2014-03-05,Moree,20.7,32.4,0,8.6,10,NNE,33,NNE,SSW,17,7,57,29,1018.8,1014.7,4,3,22.1,30.9,No,No,
2014-04-08,Moree,14.1,28.2,0,7.2,11,E,28,ENE,SSE,19,9,51,33,1021.5,1016.8,5,6,20.3,27.5,No,No,
2014-04-20,Moree,10.1,26.5,0,14.2,11,WSW,35,ENE,W,13,17,46,28,1018.3,1015.8,0,1,20.8,25.8,No,No,
2014-04-22,Moree,11.4,29.8,0,5,10,N,35,N,N,22,17,51,31,1020.4,1016.3,7,7,22.6,28.4,No,No,
2014-05-06,Moree,1.9,18.7,0,3.6,7,SSW,35,NA,SSW,0,22,59,38,1023.5,1019.3,1,7,11.1,17.1,No,No,
2014-05-07,Moree,6.4,22.8,0,3.4,9,S,26,E,SSE,13,15,59,27,1021.7,1018.5,5,4,13.1,22.6,No,No,
2014-05-12,Moree,10.8,26,0,15.2,10,E,31,E,SSW,22,9,58,27,1027,1023.7,2,2,18.1,25,No,No,
2014-06-10,Moree,7.3,22.7,0,4.6,10,SE,35,SE,SE,17,22,52,34,1026.3,1021.4,2,3,15.6,22.3,No,No,
2014-07-09,Moree,1.8,22.3,0,3.2,10,NNW,44,NNE,NNW,24,26,38,10,1012.3,1006.6,0,0,10.9,21.5,No,No,
2014-07-21,Moree,2.7,20.5,0,NA,9,E,30,ENE,ENE,17,7,65,40,1024.4,1020.3,NA,4,12.7,19.3,No,No,
2014-07-27,Moree,2.5,19.7,0,12.2,10,SSW,48,NA,SW,0,20,69,26,1026.8,1023.6,0,1,11.9,19,No,No,
2014-08-04,Moree,8.9,20.7,0,20.6,5,E,37,E,NE,24,13,50,36,1031.7,1028,7,7,15.4,20.1,No,No,
2014-09-01,Moree,6.3,24.9,0,19.6,10,NNW,31,NE,N,17,13,50,17,1018.8,1014,1,4,16.6,24.1,No,No,
2014-09-09,Moree,10.8,26.4,0,6.4,11,NNE,48,NNE,NNE,30,31,52,28,1021.6,1014.5,1,1,18.3,25.3,No,No,
2014-09-24,Moree,10.9,27.2,0,8,11,NA,NA,NE,NNW,33,19,41,27,1023.4,1016.9,0,5,20.3,25.6,No,Yes,
2014-10-15,Moree,6.8,22.3,0,8.2,10,SW,44,WSW,SW,20,24,67,28,1017.8,1014.9,7,3,11.9,21.4,No,No,
